freq_hz,s11_re,s11_im,s11_mag,s11_db,s21_re,s21_im,s21_mag,s21_db,s21_phase_rad,s21_phase_unwrap_rad,s21_phase_deg,s12_mag,s22_mag,group_delay_s21_s,passivity_sigma_max,passivity_margin,passivity_q_min_eig,reciprocity_abs_s21_minus_s12
1051013734.4669719,-0.9638041246196488,-0.21388579783086972,0.9872515004534533,-0.11144395075143426,-0.004110144293594666,-0.01341493645785221,0.014030459945503612,-37.05856183457174,-1.8681011891403638,-1.8681011891403638,-107.03431384111319,0.014065904015729533,0.9864707238217741,1.076841347630261e-09,0.9939253118484811,0.006074688151518903,0.012112474466899663,3.573972796118104e-05
1052975801.17724,-0.958973490173195,-0.2441676412001261,0.9895695993027436,-0.09107310383307496,-0.004609680621505612,-0.012406307429296935,0.013235014902239918,-37.56551130718931,-1.9265472076789654,-1.9265472076789654,-110.38302403271842,0.013250034919524634,0.9900000003290108,1.3366808407929777e-09,0.9973759954140591,0.00262400458594092,0.005241123771814794,1.5063568789699766e-05
1054937867.8875082,-0.957557752009196,-0.2513625899548573,0.9900000000311711,-0.0872961077755185,-0.004820189917451199,-0.013727312081952854,0.014548997485587349,-36.743338623564895,-1.908485178849656,-1.908485178849656,-109.34814601135537,0.014555118970977504,0.9881711461680146,1.1614637450054049e-09,0.9973180523010953,0.0026819476989047297,0.005356702554350064,4.193143975931892e-05
1056899934.5977763,-0.9578039599900333,-0.25042279123408884,0.9900000000717482,-0.08729610741951024,-0.004905557898057047,-0.013127668489353346,0.014014284792937192,-37.06858122372717,-1.9284099525451286,-1.9284099525451286,-110.48975145185923,0.014006835087225573,0.9885091378610527,1.1759382817296458e-09,0.9974670607358256,0.0025329392641744164,0.005059462747032813,8.095694728894506e-06
1058862001.3080444,-0.9666533742008557,-0.20985621282653624,0.9891705494583812,-0.09457644706627061,-0.0036514621772126923,-0.009309501813249473,0.010000000002125503,-39.99999999815381,-1.9445861878348834,-1.9445861878348834,-111.41658146237276,0.010020402192865973,0.9899999998087159,1.376114030432231e-09,0.9952004713907073,0.004799528609292669,0.009576021743713525,3.612774233722459e-05
1060824068.0183126,-0.9571066990571455,-0.24032254039225,0.9868171850959275,-0.11526592042459521,-0.003870241806725019,-0.00982342908514591,0.0105583393880578,-39.52808764232202,-1.9461029360465247,-1.9461029360465247,-111.50348473348383,0.010564880029155859,0.9865027952028411,1.5487028907553616e-09,0.9928170278913102,0.007182972108689789,0.01431434912906504,6.545983653436297e-06
1062786134.7285807,-0.9469458243348791,-0.2825733218101715,0.988207506763685,-0.10303702768001241,-0.00404302586994741,-0.009146252880023246,0.009999999996519876,-40.0000000030228,-1.9870125166736317,-1.9870125166736317,-113.84743104506721,0.010001293511398592,0.9869639198049063,1.1660968562375545e-09,0.9941251380574979,0.005874861942502085,0.011715209882160828,2.1421767765073707e-06
1064748201.438849,-0.9662038547781346,-0.21575474892938953,0.9900000003402579,-0.08729610506370596,-0.004039307928193993,-0.009147895670138175,0.01000000018652518,-39.999999837986294,-1.986606045885844,-1.986606045885844,-113.82414198443163,0.01000347508746835,0.9899999997823806,1.1165702771563307e-09,0.9959499510836677,0.004050048916332316,0.0080836949364399,9.406358764002343e-06
1066710268.1491171,-0.958179447424514,-0.24488410544356254,0.9889772892061987,-0.09627362782739764,-0.006681670306675085,-0.014450905265578537,0.015920847373234535,-35.960676420753174,-2.0038896963176382,-2.0038896963176382,-114.8144222087529,0.015891477832189027,0.9861736286805913,1.2676685092498971e-09,0.9977940800623119,0.00220591993768815,0.004406973792604984,3.531912765960196e-05
1068672334.8593853,-0.9551301464229582,-0.23296809656938203,0.9831315937478068,-0.14776694521861708,-0.004614993544503399,-0.008871405448061486,0.010000000001985154,-39.99999999827572,-2.0504808816830913,-2.0504808816830913,-117.48390049270505,0.010002329474353248,0.9819964695323664,1.0660706679457676e-09,0.9891882897282886,0.01081171027171135,0.021506527464423435,3.2896461911761373e-06
1070634401.5696534,-0.9599495789659438,-0.23951317299019487,0.9893784686320618,-0.09275090422011156,-0.004436730554935736,-0.008961887192605815,0.010000000003504626,-39.99999999695592,-2.0304893908503936,-2.0304893908503936,-116.33847244181699,0.009997839457180472,0.9891676359322809,1.1109716764616065e-09,0.9957470223963751,0.0042529776036248634,0.008487867388752422,3.7997073635145585e-06
1072596468.2799215,-0.9596834184995435,-0.2394156346009102,0.9890966129930516,-0.09522570616592102,-0.004555198316785046,-0.008902256605721857,0.010000000218967986,-39.99999980980683,-2.0437523750382316,-2.0437523750382316,-117.09838545952886,0.010007752234525312,0.9899999997599895,1.1474293465791795e-09,0.9961618748666929,0.0038381251333070576,0.007661519062075338,1.4496233775029398e-05
1074558534.9901896,-0.9654383300680149,-0.21915481041875357,0.9900000000475744,-0.08729610763160188,-0.005120195965237145,-0.010049875406663335,0.011279024887457571,-38.95456890120572,-2.0419979921783886,-2.0419979921783886,-116.99786672600976,0.011279987859665476,0.9900000003771094,1.2006595356939046e-09,0.9972640668524634,0.0027359331475366178,0.005464380964885041,2.464181481507282e-06
1076520601.7004578,-0.9585982878968325,-0.2473647545254237,0.9899999996667485,-0.0872961109728261,-0.004844398501661613,-0.008748245894833206,0.010000000153968364,-39.99999986626478,-2.0765190727365845,-2.0765190727365845,-118.9757789462255,0.009988380054435253,0.98999999956649,1.3149919951905155e-09,0.9969087083463251,0.0030912916536749435,0.006173027223261955,1.1897499526087384e-05
1078482668.410726,-0.9633523893644272,-0.2108793333074732,0.9861632315749534,-0.12102387754532658,-0.009357001498534915,-0.015636030713311516,0.018221935503979967,-34.788109897365594,-2.1100573964709675,-2.1100573964709675,-120.89738334814908,0.01821380223762028,0.9867595112474072,1.343052271616262e-09,0.9990000680699924,0.0009999319300075804,0.001998863996150153,2.193972668443317e-05
1080444735.120994,-0.9722733556407617,-0.18398029290922394,0.9895272741404911,-0.09144461842968422,-0.007276154172947354,-0.012282471183849389,0.014275906903961997,-36.907925856562656,-2.105609949956853,-2.105609949956853,-120.64256343328016,0.014261708258887631,0.9894720756267733,1.5212099295006338e-09,0.9990000002143926,0.0009999997856073861,0.0019989995716434552,1.5271342615512763e-05
1082406801.8312624,-0.9660493165947676,-0.20653467828197147,0.9878804864082775,-0.10591186195076825,-0.008524571642221125,-0.013207183284761309,0.015719351513362092,-36.071307486514435,-2.143966043297369,-2.143966043297369,-122.84020570030157,0.0157220209722359,0.9878807182154702,1.5759937097961068e-09,0.9989999818766722,0.0010000181233278393,0.0019990362104089104,2.5630014591610445e-05
1084368868.5415304,-0.9605011860527776,-0.23497734173067822,0.9888260107499238,-0.09760236256902906,-0.009290153660884015,-0.014262531654590493,0.017021361997238426,-35.38011383894277,-2.148132482955745,-2.148132482955745,-123.07892510832244,0.016995125266275758,0.9837423957048048,1.4078716329601238e-09,0.9989999942615174,0.001000005738482579,0.001999011465488037,2.6484601761928244e-05
1086330935.2517986,-0.9608443580113826,-0.2214987512665757,0.9860444093117501,-0.12207049864604831,-0.008622397889089691,-0.012758445511875258,0.015398820644363265,-36.25025078750229,-2.165108317236598,-2.165108317236598,-124.05156876632881,0.015395734471203537,0.9890861174092426,1.3767633787331647e-09,0.9989999972230966,0.0010000027769033748,0.0019990055482528926,9.609863807076834e-06
1088293001.9620667,-0.9631518204937664,-0.2160310833350866,0.9870819916741402,-0.11293542578266391,-0.009915121360587491,-0.014327679840400467,0.01742389282577795,-35.17709617843771,-2.1761502766013097,-2.1761502766013097,-124.68422643548175,0.017384476884279028,0.9850363680703612,1.3235446581830319e-09,0.9990000010424552,0.0009999989575447676,0.0019989979171741424,4.341340739811942e-05
1090255068.672335,-0.963003705003016,-0.2296167759638468,0.989999999825034,-0.08729610958408837,-0.00593199283698138,-0.008050556576550193,0.010000000010511698,-39.999999990869654,-2.2058233665426856,-2.2058233665426856,-126.38436925423468,0.010008439124557022,0.9899999999056989,1.3333035985492355e-09,0.9976604314674109,0.002339568532589098,0.0046736634842591725,1.1765370175655149e-05
1092217135.382603,-0.9647121963032174,-0.21562824667424438,0.9885166475381112,-0.1003202473287025,-0.007052456745558366,-0.009259312491567693,0.011639244561588746,-38.68150412805286,-2.2217187672689453,-2.2217187672689453,-127.29510862951855,0.011653313569637452,0.9900000000000131,1.2959191698971265e-09,0.9982231263606081,0.0017768736393919404,0.0035505899988536828,1.4289075482904222e-05
1094179202.0928712,-0.9676449664027091,-0.20424448888333324,0.9889654150897866,-0.09637791524126611,-0.00604387312588744,-0.007966906815277707,0.010000000328257133,-39.99999971487948,-2.2197929042227664,-2.2197929042227664,-127.1847648050523,0.010013838467879791,0.9893873355084445,1.1954358417473302e-09,0.9967612242561041,0.003238775743895861,0.006467061819472458,1.7393025873944877e-05
1096141268.8031392,-0.9470902401629879,-0.2626083403178834,0.9828240246435266,-0.15048471900014143,-0.01286200514046834,-0.01570518149297372,0.020299849801431496,-33.850143508386786,-2.2569952173812915,-2.2569952173812915,-129.3163003371598,0.02030568793549174,0.9817538301459172,1.3181071102351412e-09,0.9989997363869778,0.0010002636130221898,0.0019995266987485718,1.0130972253451846e-05
1098103335.5134075,-0.9671103518407154,-0.21165435819636247,0.989999999990397,-0.08729610813325477,-0.007642752732911887,-0.009080039631744728,0.011868394543934199,-38.51216049515688,-2.270457408625598,-2.270457408625598,-130.08762707845653,0.011877948266683137,0.9786410019627817,1.2131212793328058e-09,0.9953565825588009,0.004643417441199116,0.009265273556865052,1.3674939305805096e-05
1100065402.2236757,-0.9671186109596888,-0.20721952417359876,0.9890694307597069,-0.0954644140132315,-0.008723079004220669,-0.010291634636917773,0.013491102653737427,-37.39905106310256,-2.27388916726513,-2.27388916726513,-130.28425236480925,0.013496910704095044,0.9873341430522985,1.1175449961904172e-09,0.9989998311148477,0.0010001688851523083,0.001999337432505921,7.008078695428638e-06
1102027468.9339437,-0.9534589568753468,-0.2417314746984079,0.9836249734048498,-0.1434090684867336,-0.0065169736482653985,-0.007584791003319901,0.010000000004811407,-39.999999995820865,-2.2806164707515153,-2.2806164707515153,-130.66969846208278,0.009983517522795722,0.9822150642922121,1.254141359370584e-09,0.9911582137742152,0.008841786225784798,0.01760539526790726,1.6590281654773125e-05
1103989535.644212,-0.9645477927572719,-0.2106736292087121,0.9872871023956988,-0.11113072867430447,-0.006699728578367092,-0.0074238559376766525,0.010000000000358281,-39.9999999996888,-2.304968552877295,-2.304968552877295,-132.06496999024594,0.010000664768439757,0.9860826004751719,1.1627041721076859e-09,0.9948462863401777,0.005153713659822312,0.010280866555157555,7.50168045676911e-06
1105951602.35448,-0.9639323943019157,-0.21958782790010764,0.9886275714072065,-0.0993456371035429,-0.006874374579488191,-0.007262435823586544,0.009999999997541332,-40.00000000213557,-2.328750971760981,-2.328750971760981,-133.42760221889336,0.01001177233785848,0.9899999999507367,1.0633107688958196e-09,0.9976821905941207,0.002317809405879334,0.004630246571317123,2.0135691335548924e-05
1107913669.0647483,-0.9668409917914554,-0.2128814145819488,0.990000000041766,-0.08729610768256221,-0.006982560194581796,-0.0071584812052841494,0.010000000001868228,-39.99999999837728,-2.3437546753936016,-2.3437546753936016,-134.28725111410762,0.010012450356407276,0.9900000001472892,9.935091012240093e-10,0.9983840193331034,0.0016159806668966104,0.003229349940277187,1.4124199699525844e-05
1109875735.7750163,-0.9578209776053526,-0.2456618524661287,0.9888229219116855,-0.09762949509756291,-0.006931904352764652,-0.0072075448073398,0.01000000000528442,-39.99999999541001,-2.3367025324820587,-2.3367025324820587,-133.88319308875313,0.009982158895326132,0.9836915032297797,1.2075651599282654e-09,0.9951541715614923,0.004845828438507671,0.009668174823759788,2.459505147059451e-05
1111837802.4852846,-0.9691994636951762,-0.18640226180711922,0.9869617032255238,-0.1139939759995706,-0.011107341143811249,-0.010935603401889045,0.015587188619132362,-36.144644184100656,-2.363985385226219,-2.363985385226219,-135.4463854040704,0.015611869641798549,0.984977776110508,1.1890671100953403e-09,0.9989999762639238,0.0010000237360762165,0.0019990474246798927,2.468272220088527e-05
1113799869.1955526,-0.9598524907689227,-0.2309284752303406,0.9872409861363713,-0.11153645674820549,-0.007326117852799597,-0.006806467422620542,0.010000000078415184,-39.99999993188944,-2.392947597942092,-2.392947597942092,-137.1057979580501,0.009993939393698697,0.980800894210156,1.388363556765266e-09,0.9933104925096495,0.006689507490350466,0.013334265470237527,7.964908201597891e-06
1115761935.9058208,-0.9677547771434204,-0.19647930509920855,0.9874985701337391,-0.10927049091058091,-0.00835742331685446,-0.00832779104500053,0.011798246826808363,-38.563650447115094,-2.35797044823865,-2.35797044823865,-135.1017549006456,0.011801992275720027,0.979932146109003,1.371415109007079e-09,0.9942918299333985,0.0057081700666015145,0.011383756927693736,9.519958128556063e-06
1117724002.6160889,-0.9672315213444063,-0.21017365901706986,0.9898029009994052,-0.08902555310813505,-0.007843300583957989,-0.006981000850624959,0.010500082710471481,-39.57614559848717,-2.4142970032992297,-2.4142970032992297,-138.32902878012806,0.010518344658376148,0.9898887234941185,1.3817493903621073e-09,0.9989999998312844,0.001000000168715598,0.001999000337093659,2.0856150971265157e-05
1119686069.3263571,-0.9665422340250578,-0.21131901089637814,0.9893733443550888,-0.09279589106886142,-0.007613241350447474,-0.0064837146901044,0.010000000002141943,-39.99999999813953,-2.4361492476950013,-2.4361492476950013,-139.58107015689416,0.010002690381327053,0.9899999994528176,1.359827957717588e-09,0.9985295878214095,0.0014704121785904523,0.002938662245205964,4.163384940032581e-06
1121648136.0366251,-0.9728353589317751,-0.1835520730616351,0.9899999995520906,-0.08729611197879107,-0.007765402500350589,-0.006300676582048051,0.010000000069200994,-39.99999993989278,-2.459952322969804,-2.459952322969804,-140.94488590957258,0.009989053326594895,0.9865206632759631,1.2011168765655155e-09,0.9972362477715415,0.0027637522284584826,0.005519866130536736,1.5020722231627844e-05
1123610202.7468934,-0.96739794683884,-0.19136501040048895,0.9861436785547947,-0.12119609757287221,-0.01123804392244545,-0.009238817689892471,0.01454817457655369,-36.743829921965656,-2.4535194590912774,-2.4535194590912774,-140.57630995915085,0.014558645551174604,0.9861436784633708,1.1815661480782945e-09,0.9990000092944935,0.0009999907055064927,0.0019989814296022352,1.5233417829194825e-05
1125572269.4571614,-0.9676522987140971,-0.2063177353612401,0.989402839662019,-0.09253695023166639,-0.00844448639863916,-0.0063451879853419265,0.01056270614502407,-39.524496042695354,-2.4971960782158567,-2.4971960782158567,-143.07879589838961,0.010548590765562403,0.9894028390996082,9.978145121530638e-10,0.9989998798284482,0.0010001201715518215,0.0019992401027455827,1.4260621915801895e-05
1127534336.1674297,-0.9628275730475945,-0.21089584694974997,0.9856540943360268,-0.12550939444196174,-0.007742864955535625,-0.006328352260991834,0.010000000002943108,-39.99999999744365,-2.456383169744723,-2.456383169744723,-140.7403884933399,0.009998340633049857,0.9804108596465793,1.0220062799652636e-09,0.9923339223810929,0.007666077618907141,0.01527338649175489,1.0765548804684919e-05
1129496402.877698,-0.9740966436167667,-0.17597010463989315,0.9898635001011126,-0.08849378966610433,-0.007961985706260057,-0.006050354012076282,0.01000000000290685,-39.99999999747514,-2.4917823243501793,-2.4917823243501793,-142.76861065056366,0.010008208592892958,0.9898147901117017,9.000980337148108e-10,0.9987558847033402,0.001244115296659798,0.0024866827704482786,2.3633757673723504e-05
1131458469.587966,-0.9703136783627674,-0.18878115309046012,0.9885074396179565,-0.10040115577972228,-0.00806100735315766,-0.005917783404464897,0.0099999999984911,-40.00000000131061,-2.508329492478776,-2.508329492478776,-143.71669354722562,0.009999102848480525,0.9863344375061794,9.99570288727449e-10,0.996531730926265,0.0034682690737349864,0.006924509257101998,1.1174255268460795e-06
1133420536.2982342,-0.9671423002000388,-0.18359594396245,0.9844143941835091,-0.13644089270518805,-0.00813804901680404,-0.005811381775893261,0.009999999997254476,-40.00000000238473,-2.5214660721992614,-2.5214660721992614,-144.4693641224466,0.010004539781852565,0.9875976991665846,1.1162842130201788e-09,0.995247669205302,0.004752330794697945,0.009482076941414171,8.209579823710413e-06
1135382603.0085022,-0.9609162515050277,-0.2084399681270904,0.9832635774395876,-0.14660095803623227,-0.014052260566546166,-0.009383367883112993,0.016897148275964936,-35.44373169768628,-2.5528418577244296,-2.5528418577244296,-146.2670642119464,0.016901499011058245,0.983263577522442,1.085685370331113e-09,0.998999971751283,0.001000028248717033,0.0019990564409356334,7.022100342006462e-06
1137344669.7187705,-0.9620239657718449,-0.23106921472180073,0.9893852094667361,-0.0926917257070855,-0.008451251237509554,-0.005994898131150682,0.010361585355648077,-39.69147582128498,-2.524618805233421,-2.524618805233421,-144.65000241923542,0.010344493670618989,0.9893852088182303,8.891046394959144e-10,0.9989999998805715,0.001000000119428468,0.0019990002386181802,2.3341697020254688e-05
1139306736.4290385,-0.9579811322284985,-0.21246304200156,0.9812585764834633,-0.16433068741708978,-0.015972819578460397,-0.009855597666466414,0.018768691234321747,-34.53132020503604,-2.588750156064692,-2.588750156064692,-148.32445815634003,0.018771015679643416,0.9812585759249725,1.076019082470668e-09,0.9990000000156861,0.0009999999843138818,0.001998999968659181,2.286465488856758e-05
1141268803.1393068,-0.9612140639104048,-0.2351143933122564,0.9895510368857919,-0.09123603589705759,-0.008393681365959249,-0.005427286558506635,0.009995465284887858,-40.003939696838074,-2.567617002861243,-2.567617002861243,-147.11361766997905,0.009998318706675856,0.9895510367645741,1.0191604770959836e-09,0.9990000022906539,0.000999997709346112,0.0019989954232731456,1.912384970632294e-05
1143230869.8495748,-0.9614098809013439,-0.2075704510018731,0.9835621237236911,-0.14396407964486319,-0.008421679576268626,-0.005392151807038204,0.009999999399774256,-40.00000052134947,-2.5720876875351664,-2.5720876875351664,-147.36976903332868,0.009972545006394521,0.9872243690451058,1.3642033879444234e-09,0.9949365755931008,0.00506342440689922,0.010101210547073624,3.5268156128103876e-05
1145192936.559843,-0.9571885200101986,-0.196046949019364,0.9770589895493084,-0.2015843026485818,-0.018641569467407627,-0.01103273458327385,0.021661702255204945,-33.28614835865175,-2.6071984091942255,-2.6071984091942255,-149.38146520005134,0.021671578272243846,0.9798707343534974,1.483627873269786e-09,0.9990000000495288,0.0009999999504711754,0.001998999901041582,1.0698510671144477e-05
