freq_hz,s11_re,s11_im,s11_mag,s11_db,s21_re,s21_im,s21_mag,s21_db,s21_phase_rad,s21_phase_unwrap_rad,s21_phase_deg,s12_mag,s22_mag,group_delay_s21_s,passivity_sigma_max,passivity_margin,passivity_q_min_eig,reciprocity_abs_s21_minus_s12
1021582733.8129497,-0.9483454260601161,-0.2750830560080204,0.9874359396091752,-0.10982139710198607,0.0071914702344763794,-0.006948579411964655,0.009999999998886941,-40.00000000096679,-0.7682223441365136,-0.7682223441365136,-44.01589804666893,0.01000908200365488,0.9890726970982032,1.1070905053979304e-09,0.9933190243412685,0.006680975658731492,0.013317315881710293,1.0803489498803482e-05
1023544800.5232178,-0.95165810796076,-0.2605574915803896,0.9866830093125747,-0.11644700573829464,0.009408152547323466,-0.009225069839769905,0.013176313896623036,-37.6041213521342,-0.7755728732605622,-0.7755728732605622,-44.43705234266491,0.013171092293106382,0.9849121799174987,1.0580119043356626e-09,0.9925197226432274,0.007480277356772591,0.014904600164210677,9.649665931465226e-06
1025506867.2334859,-0.9535381564366926,-0.24327016662797368,0.9840809873947818,-0.13938317504555767,0.012381630615850566,-0.012572628087689561,0.017645842392437053,-35.067152081694495,-0.7930519167929407,-0.7930519167929407,-45.43852776699564,0.01762495995298622,0.9878450490007297,9.509949242717605e-10,0.995201963198246,0.0047980368017539465,0.00957305244635656,3.103604216122106e-05
1027468933.9437541,-0.9634555839719134,-0.22331072404714752,0.9889966338472148,-0.09610373133381764,0.010385946556486376,-0.010763154854558865,0.014957051457336277,-36.50308024442949,-0.8032319380029442,-0.8032319380029442,-46.0218000176825,0.014949207604024354,0.9900000005060724,8.202149108311907e-10,0.9973004256327357,0.0026995743672643124,0.005391861032764308,8.845435217581367e-06
1029431000.6540222,-0.9577470867872797,-0.2452444920494393,0.9886477346002006,-0.09916848901640293,0.009618899545057045,-0.010126998027676994,0.013967079777479342,-37.09788772467155,-0.8111243368053943,-0.8111243368053943,-46.474001159296996,0.013976771120778981,0.9900000003492465,7.460036676413332e-10,0.9962625528945902,0.003737447105409797,0.007460925699953605,2.1365344488351093e-05
1031393067.3642904,-0.9498498840136336,-0.27208340797743885,0.9880506986270141,-0.10441540846913877,0.006871596040067788,-0.0072650648899358836,0.00999999999964272,-40.00000000031033,-0.8132242033492854,-0.8132242033492854,-46.594314649802676,0.010014153179887096,0.9899999996251307,7.31549792086978e-10,0.9937821973130917,0.0062178026869083025,0.012396944303563296,1.882729977818655e-05
1033355134.0745585,-0.9547976755973165,-0.2616512901202695,0.9899999994685049,-0.08729611271214069,0.0068907405760275904,-0.007246909416612456,0.010000000088934966,-39.999999922752075,-0.8105857665651723,-0.8105857665651723,-46.443143357560935,0.010002708280917117,0.9878862785590754,9.322712165853424e-10,0.9938424674154005,0.006157532584599501,0.012277149961668753,2.907356947103355e-06
1035317200.7848266,-0.958392792044395,-0.24815973929936563,0.9900000000261514,-0.08729610781955904,0.01071236077471403,-0.012155121450706017,0.016201902692247146,-35.80867961010876,-0.8484068871049457,-0.8484068871049457,-48.610133940945495,0.016195668520999993,0.974419113932757,1.1365378305551198e-09,0.9929932427169266,0.007006757283073428,0.013964419918522798,6.2872986080972385e-06
1037279267.4950948,-0.9606771419527109,-0.2391640213999859,0.9900000001023446,-0.08729610715106874,0.006681031781500079,-0.00744068641661118,0.010000000000787811,-39.99999999931572,-0.8391397230369207,-0.8391397230369207,-48.07916455179238,0.010011327798067241,0.9831242359263008,1.2044412050964248e-09,0.9924468479373564,0.00755315206264362,0.015049254019205816,1.1328175753515276e-05
1039241334.205363,-0.9615068923630734,-0.2358060547511629,0.9899999997570724,-0.08729611018035736,0.006321732460296759,-0.007748270964356227,0.010000000211832772,-39.9999998160044,-0.8864415165450951,-0.8864415165450951,-50.789357683210085,0.01000608865099877,0.9899999999222807,1.3315294909105057e-09,0.9943248969952716,0.005675103004728399,0.011317999215341986,1.0058612169924692e-05
1041203400.9156312,-0.9690390421687939,-0.20264090273300217,0.9900000003575048,-0.08729610491238837,0.007776920256760529,-0.00961882385652591,0.012369408274565289,-38.153021511439825,-0.8908875447953041,-0.8908875447953041,-51.044096337542996,0.012362441984023914,0.9868258330868066,1.3327108124436573e-09,0.9943659105044389,0.005634089495561101,0.01123643602667845,6.983116799368356e-06
1043165467.6258993,-0.9519236364048729,-0.27177932360102036,0.9899609135129047,-0.08763904503424857,0.0063087693437954865,-0.007758829549321251,0.01000000033043171,-39.99999971299067,-0.8881134201183606,-0.8881134201183606,-50.88515070171104,0.009998258454839235,0.9899999995071465,1.0906733742210202e-09,0.9938989228100579,0.006101077189942128,0.012164931237006762,5.424093380813054e-06
1045127534.3361675,-0.9647668410498703,-0.22209219244134654,0.9899999997640151,-0.08729611011944499,0.0071669846319338286,-0.009532043553098182,0.011925834269036959,-38.4702246050594,-0.9260909771212384,-0.9260909771212384,-53.061104434193446,0.011930193576273652,0.9900000000819659,9.715917400825773e-10,0.9949201476850098,0.005079852314990196,0.010133899730438406,2.366784487703767e-05
1047089601.0464356,-0.9639025611256166,-0.22581375679326404,0.9900000000513183,-0.08729610759875436,0.0059267912864685805,-0.008054386988770023,0.010000000235911383,-39.99999979508998,-0.9364152606215126,-0.9364152606215126,-53.6526423052557,0.009995574399297802,0.9899999999759779,9.518383889068866e-10,0.9939629562542567,0.00603704374574332,0.012037641594298338,4.499247418258791e-06
1049051667.7567037,-0.9554581036387227,-0.25922926355569553,0.989999999440673,-0.08729611295632787,0.009254266200812395,-0.012369159031107635,0.015447897528541877,-36.22261240101085,-0.9284657631913776,-0.9284657631913776,-53.197169653258875,0.015455321609630148,0.9891115914733551,9.805777974320919e-10,0.9953510459231634,0.004648954076836631,0.009276295379664998,2.979780004246232e-05
1051013734.4669719,-0.9551775520054095,-0.2602611069799601,0.9899999998290309,-0.08729610954902094,0.006497326506001405,-0.009187695076862715,0.011252954836441662,-38.97466848320463,-0.9552698169535995,-0.9552698169535995,-54.73292880767595,0.011259561516145955,0.9822807416471997,1.0976314135091478e-09,0.9916645140017022,0.008335485998297809,0.01660149166976793,7.212019982302558e-06
1052975801.17724,-0.9688026766314787,-0.2037679417521124,0.9900000001687927,-0.08729610656807726,0.005797172990170211,-0.008148176835811876,0.010000000021281014,-39.99999998151554,-0.9524146304615015,-0.9524146304615015,-54.56933867195597,0.009985402469972565,0.989999999876836,1.1816465091656853e-09,0.9940726262211652,0.005927373778834788,0.011819613797755396,1.7794053739769063e-05
1054937867.8875082,-0.9531694702312304,-0.25513742630839714,0.9867254660158303,-0.11607326229537147,0.005719910125851647,-0.008202598867591594,0.010000000001521755,-39.99999999867822,-0.9618652252574469,-0.9618652252574469,-55.11081786765194,0.010002659834891745,0.9900000004677574,1.2191966218684113e-09,0.9921686442151643,0.007831355784835736,0.015601381436242833,7.768147747895604e-06
1056899934.5977763,-0.9568637725147286,-0.2412020749189348,0.9867961897455412,-0.11545072186412733,0.005275547266896259,-0.008495210483664833,0.010000000006351274,-39.99999999448335,-1.0150767570717165,-1.0150767570717165,-58.1596140620357,0.009993959103199564,0.989999999883381,1.267483977469427e-09,0.9919001013430336,0.008099898656966364,0.01613418895567959,6.316410891821216e-06
1058862001.3080444,-0.9577257580000174,-0.2507217039999333,0.9900000001986554,-0.0872961063060734,0.005259127989275731,-0.008505384926631129,0.009999999997887369,-40.00000000183501,-1.017008368013668,-1.017008368013668,-58.2702872166708,0.009990014085308245,0.9899999998588161,1.202269016672635e-09,0.9930131441580545,0.006986855841945472,0.013924895529335065,1.0026654335116547e-05
1060824068.0183126,-0.9694890649787904,-0.20047681410256762,0.9900000000536185,-0.08729610757857263,0.005243360286944004,-0.008515114399301485,0.01000000001659465,-39.99999998558607,-1.0188611582688518,-1.0188611582688518,-58.37644427861581,0.010006502787710758,0.9899999996385211,1.1179549099858126e-09,0.9934525588781206,0.006547441121879438,0.013052013258514593,1.1034123696497211e-05
1062786134.7285807,-0.9631899990792595,-0.22883405759610295,0.9900000001223235,-0.08729610697578127,0.006486537022060709,-0.011394594259565691,0.013111519396267224,-37.6469395648562,-1.0532831753100156,-1.0532831753100156,-60.348680577401886,0.01309052160656517,0.9899999996114193,9.625707206274471e-10,0.9937402105195083,0.006259789480491662,0.012480393996643468,2.2640993953469115e-05
1064748201.438849,-0.9683694738377444,-0.20021962696411516,0.9888515241847178,-0.09737825436634587,0.005152585693573317,-0.008570347933260333,0.010000000151337802,-39.99999986854966,-1.0294870117036306,-1.0294870117036306,-58.985260834153216,0.009995803704143137,0.9870694133002668,9.61744964229676e-10,0.9914383229919939,0.008561677008006141,0.01705005170282262,7.800757528781382e-06
1066710268.1491171,-0.9616439665457904,-0.2352464252805915,0.9899999994955648,-0.08729611247472716,0.006977038239072738,-0.012879252569333803,0.014647669075118218,-36.68462960634121,-1.074326964659342,-1.074326964659342,-61.55440089208065,0.014641081637416635,0.98473134494736,8.291073359083175e-10,0.992006392665718,0.007993607334282005,0.015923316910349813,7.690621935721201e-06
1068672334.8593853,-0.9590259591425403,-0.2437323492101223,0.9895131370329322,-0.09156871226361217,0.004818864403899125,-0.008762336780796402,0.010000000000163177,-39.99999999985826,-1.0679899892702394,-1.0679899892702394,-61.19131894740679,0.010004526447783556,0.9845743284603449,9.563290414614441e-10,0.990603316059739,0.009396683940261052,0.018705070211448592,1.632346133666873e-05
1070634401.5696534,-0.9644764580722011,-0.21754439001878959,0.9887064275123054,-0.0986528503240565,0.004869549062019045,-0.008734271130348284,0.010000000012292301,-39.999999989323044,-1.062196350785897,-1.062196350785897,-60.859367914229395,0.009996919937279603,0.9851216451119005,1.0762344466922002e-09,0.990295585853376,0.00970441414662404,0.01931465263931889,7.956023380094023e-06
1072596468.2799215,-0.9618163568721413,-0.22278101068972175,0.9872801441691877,-0.11119194551830648,0.004549855186050694,-0.009192246055197783,0.010256635401208898,-39.77990164673328,-1.1111835036877091,-1.1111835036877091,-63.66612502586528,0.010259317381834113,0.9802224159131586,1.0236354314024503e-09,0.9880706986018466,0.011929301398153402,0.02371629456445886,5.251604495537592e-06
1074558534.9901896,-0.9601292771901723,-0.22940373785105744,0.987154650426041,-0.11229608408767522,0.006602901096501038,-0.013338931826473414,0.014883729544757253,-36.545764604623464,-1.1111488940035485,-1.1111488940035485,-63.6641420370326,0.014887287688471461,0.9797734338156828,9.982584746305798e-10,0.9885516354903424,0.011448364509657583,0.022765663969369056,1.840251218652534e-05
1076520601.7004578,-0.9604749188825091,-0.2399748520191722,0.989999999698983,-0.08729611069001222,0.006144179784084225,-0.012962336171377356,0.014344793628315014,-36.86611390720066,-1.1281621733446565,-1.1281621733446565,-64.6389311389552,0.014353275110011516,0.9859082043023232,1.1116932906439157e-09,0.9915050758216428,0.008494924178357177,0.016917684619918605,2.6829258032861676e-05
1078482668.410726,-0.9631224208342508,-0.22911831555723322,0.9900000000188948,-0.08729610788322609,0.004250339657821914,-0.009051774395199011,0.010000000345421698,-39.99999969997053,-1.131796933839807,-1.131796933839807,-64.8471875748682,0.009977346713205477,0.9827311104362779,1.04951418184549e-09,0.9905629352853522,0.00943706471464778,0.018785071238867038,2.272986839559451e-05
1080444735.120994,-0.9681756484063612,-0.20185046802877749,0.9889932748055037,-0.09613323225843289,0.004001800332599857,-0.009164365444498026,0.009999999995115291,-40.0000000042428,-1.1590830397012042,-1.1590830397012042,-66.41056628007344,0.010002707610243923,0.9899999995685111,1.1317088893392738e-09,0.9916639322150662,0.008336067784933787,0.016602645543752848,7.181487452527049e-06
1082406801.8312624,-0.9654574879634619,-0.20511502867442621,0.9870057426645646,-0.11360640962091419,0.004138957805816473,-0.009103242731901542,0.009999999997712368,-40.00000000198702,-1.1440668543779922,-1.1440668543779922,-65.5502022366671,0.010001339156077683,0.984938891886159,1.3117722634711187e-09,0.9884308335927607,0.011569166407239262,0.023004487203120108,1.0334344803329992e-05
1084368868.5415304,-0.9633173810254437,-0.22651682273969306,0.9895909496199958,-0.09088570468599828,0.005406560706587261,-0.013057417858974919,0.014132482436496799,-36.99563091196117,-1.1782279161241087,-1.1782279161241087,-67.50748689840539,0.014150615311050187,0.9887131561959063,1.2492787906672176e-09,0.9915938400424555,0.008406159957544457,0.016741656389857,2.3549346209492147e-05
1086330935.2517986,-0.9625068820027428,-0.21901519602447064,0.987110507487525,-0.1126845027261509,0.003651175403216142,-0.009309614307328296,0.010000000018813111,-39.99999998365914,-1.197037270663999,-1.197037270663999,-68.58518352890633,0.01000152848477579,0.9881445170125631,1.476621386033438e-09,0.9893017322633444,0.010698267736655609,0.021282082540745942,1.0804365345928078e-05
1088293001.9620667,-0.9624630038481802,-0.23187273808265213,0.9900000002234387,-0.0872961060886341,0.0051416514600483455,-0.013985546858796098,0.014900741614973354,-36.53584232131762,-1.2184935047066499,-1.2184935047066499,-69.81453518379514,0.014904407328416542,0.9810050058998446,1.3401232439655114e-09,0.9904252654768306,0.00957473452316937,0.019057793505150168,1.0797456267018396e-05
1090255068.672335,-0.9589618050432649,-0.24595173783131014,0.9900000004414538,-0.08729610417585161,0.003889344709990577,-0.010839400212767256,0.011516058320695955,-38.77392288787581,-1.2262897510284403,-1.2262897510284403,-70.26122719407813,0.011516969506587496,0.9900000002716413,1.021621753950418e-09,0.9911276355022721,0.00887236449772788,0.0176660101436752,1.0085430483118924e-06
1092217135.382603,-0.9696312989360986,-0.19978774931013404,0.9900000003287448,-0.08729610516471781,0.0031978809515164955,-0.009474890894184039,0.010000000001838183,-39.999999998403375,-1.245290496859094,-1.245290496859094,-71.34988973777538,0.009990427535437182,0.9863733612930025,8.482819744702803e-10,0.990423896872208,0.009576103127792002,0.01906050450446961,1.1480038436506826e-05
1094179202.0928712,-0.964914714023495,-0.22144885477755402,0.9900000003138046,-0.08729610529579718,0.002853902035023247,-0.00958411414304345,0.010000000036619766,-39.999999968192476,-1.2813827886751417,-1.2813827886751417,-73.41782573178948,0.009993056382822241,0.9862554230794147,8.914865953609933e-10,0.9901506126072497,0.00984938739275032,0.019601764353487913,1.2081221207205661e-05
1096141268.8031392,-0.9662877313723266,-0.2114659513367227,0.9891561193135404,-0.09470315884499687,0.003690048920301563,-0.010595236244603195,0.011219424767481261,-39.00058818550602,-1.2356596692868635,-1.2356596692868635,-70.79808396466835,0.011217626050050097,0.9899999992923555,6.914554488929276e-10,0.9910655090865391,0.00893449091346088,0.017789156699038924,4.836208331889863e-06
1098103335.5134075,-0.9688913196404845,-0.20334603671307744,0.9899999999604018,-0.08729610839642168,0.0028564889818647947,-0.009583343393482801,0.00999999999504627,-40.000000004302755,-1.2811128562972083,-1.2811128562972083,-73.40235974577996,0.00998776801120927,0.9817205516657753,7.385711762357054e-10,0.9901435786958842,0.009856421304115792,0.019615693567306983,1.3256674863565533e-05
1100065402.2236757,-0.9645961140146633,-0.22283252963880454,0.9899999997158677,-0.08729611054187206,0.0031047547660586726,-0.009505815415758078,0.010000001443791295,-39.9999987459389,-1.2551031867661073,-1.2551031867661073,-71.91211545511787,0.010007382961964467,0.9899999993236674,8.460143265469887e-10,0.9909366022417231,0.009063397758276914,0.018044650337628736,7.893977418519514e-06
1102027468.9339437,-0.9646522196051396,-0.21204670997020816,0.9876830017765376,-0.10764840925231503,0.0062520464484276325,-0.020516094160585436,0.021447568729329305,-33.3724386358146,-1.274997854184283,-1.274997854184283,-73.05199593299577,0.021418160055151785,0.9838441811170938,1.065711405283632e-09,0.9885372308408302,0.011462769159169772,0.022794143241543212,4.7901742155294455e-05
1103989535.644212,-0.9616286940936338,-0.22739691289898206,0.9881493314778971,-0.10354837674652208,0.0030819611264173807,-0.012712833951745467,0.013081079140093916,-37.66712853727491,-1.3329557940840562,-1.3329557940840562,-76.37274127852565,0.013096695265269178,0.9865433853804874,1.3193073162817019e-09,0.9882451605353073,0.01175483946469269,0.023371502678544813,1.6732792287807692e-05
1105951602.35448,-0.9612303039693133,-0.23693100829961772,0.9899999999812181,-0.08729610821378683,0.0023289208665407016,-0.009725026038971876,0.010000000193064483,-39.99999983230632,-1.3357458422519024,-1.3357458422519024,-76.53259926318144,0.009983484029292125,0.9899999994597241,1.6884013968358329e-09,0.990115634587495,0.009884365412505036,0.019671030145402536,1.7194554443128526e-05
1107913669.0647483,-0.9696361823437656,-0.19976404418530147,0.9899999997269996,-0.08729611044420515,0.003070843523585886,-0.01197371410900064,0.012361226052072277,-38.15876902953604,-1.3197418877009133,-1.3197418877009133,-75.61564021189058,0.012362417861182341,0.9899999999644347,1.711790275608603e-09,0.9906269167847078,0.009373083215292177,0.01865831174162333,2.5855720283740316e-06
1109875735.7750163,-0.9661945811944566,-0.21579627212935085,0.9899999998961899,-0.08729610895979249,0.002460004365857241,-0.011534301803064605,0.011793716104952504,-38.56698661296262,-1.3606673664660314,-1.3606673664660314,-77.96049741968412,0.011787297869383378,0.990000000299071,1.4782098281691011e-09,0.9901874124769735,0.009812587523026495,0.019528888172156103,7.37264939275498e-06
1111837802.4852846,-0.9655371181848725,-0.21281390593116362,0.9887121346228267,-0.09860271290440298,0.0021843876691054268,-0.011726372051676549,0.011928090835640073,-38.46858124544893,-1.386627278340271,-1.386627278340271,-79.4478908066096,0.011943363425022363,0.9900000000799783,1.525982400519994e-09,0.990186348209748,0.009813651790251954,0.01953099581904318,1.8467128696047317e-05
1113799869.1955526,-0.9633437570246758,-0.21822390992690568,0.9877514206834651,-0.1070467400010247,0.0016062181155069315,-0.009870160271632964,0.010000000021115217,-39.999999981659556,-1.4094757150929356,-1.4094757150929356,-80.75700980100888,0.01000240147738569,0.9895484164722297,1.1580747295205102e-09,0.9897889609507445,0.010211039049255466,0.02031781278004486,5.53440235274634e-06
1115761935.9058208,-0.9711771990628082,-0.19213237061178445,0.9899999999072653,-0.0872961088626214,0.0014599521435429664,-0.009892852961660308,0.009999999999123342,-40.00000000076145,-1.4242774354979868,-1.4242774354979868,-81.60508590975098,0.009997689631205309,0.9867252235393202,9.458527300026461e-10,0.9901246757401235,0.009875324259876472,0.01965312649051485,1.6044557025134847e-05
1117724002.6160889,-0.9735364539999332,-0.1797964740003008,0.989999999661467,-0.08729611101916349,0.001387227840005143,-0.00990331252002814,0.009999999997471571,-40.00000000219616,-1.4316247145673888,-1.4316247145673888,-82.02605399133253,0.010003196264626901,0.9854239109916189,9.274984335484636e-10,0.9901012049153054,0.0098987950846946,0.019699604025260456,7.70069049325452e-06
1119686069.3263571,-0.9591492762196342,-0.23564321634089727,0.9876715342056442,-0.1077492580400975,0.002469236894294604,-0.015158757280594388,0.01535854983818847,-36.27299577333566,-1.409322749201343,-1.409322749201343,-80.74824550101116,0.015368229384180128,0.9900000000953115,5.090338960649298e-10,0.9906628658018609,0.009337134198139085,0.018587086321243656,2.4024966760671692e-05
1121648136.0366251,-0.9659832090410649,-0.20222927002029342,0.9869246363336031,-0.11432019430914087,0.001169714253827134,-0.009931352886111926,0.010000000079204503,-39.999999931203845,-1.453556506545884,-1.453556506545884,-83.28265310885917,0.009983979172006106,0.9900000001090303,3.203760372132316e-10,0.9902926254170695,0.009707374582930473,0.019320516044567422,1.845872225807432e-05
1123610202.7468934,-0.968559308717444,-0.20492160736083187,0.9899999998315958,-0.08729610952651705,0.0019286108161726044,-0.01650038823524073,0.01661271656273978,-35.591186891320014,-1.454441519749674,-1.454441519749674,-83.3333606302497,0.01663482481583933,0.9873161325227591,4.751478798486695e-10,0.9908158150134738,0.009184184986526178,0.01828402071918537,4.4256812003059557e-05
1125572269.4571614,-0.9620496548287518,-0.2335818078736191,0.9899999996594085,-0.08729611103722369,0.0026480730687114106,-0.01935336226804876,0.01953368685260333,-34.18431557599844,-1.4348132002885194,-1.4348132002885194,-82.20874076619104,0.019523747129959017,0.9877985585706555,9.284682660824573e-10,0.9913458208132316,0.008654179186768363,0.01723346355613988,4.61735146007058e-05
1127534336.1674297,-0.9592398594789202,-0.23044271642974043,0.9865317803135673,-0.11777839490579059,0.0011192038880673042,-0.009937171857944292,0.010000000093869248,-39.99999991846621,-1.4586409563753675,-1.4586409563753675,-83.5739706252346,0.009997876160767706,0.981321042113328,1.089683433373038e-09,0.9868516151348017,0.013148384865198315,0.026123889705833535,4.687690755856538e-06
1129496402.877698,-0.9618540594303404,-0.22755973011089953,0.9884061222042133,-0.10129146468543582,0.0010801226764179275,-0.011679887151713612,0.011729724160135948,-38.614244015386625,-1.4785814545216152,-1.4785814545216152,-84.71647701040303,0.011728782553313062,0.9899999999672459,1.317814793368732e-09,0.9910945169482024,0.008905483051797614,0.017731658475209144,6.161504826586551e-06
1131458469.587966,-0.9763358389677989,-0.15618920970781974,0.9887500895990396,-0.09826928278310568,0.0013797192064465944,-0.013962093127138175,0.014030098701702588,-37.05878547401012,-1.4722971794580206,-1.4722971794580206,-84.35641457195975,0.014028281793794714,0.9899999978653602,1.4787491517583484e-09,0.9905203228890801,0.009479677110919904,0.018869489943713152,1.5222628375063682e-05
1133420536.2982342,-0.9700845220859775,-0.17769257141750872,0.9862244318245952,-0.12048485712429584,0.0004887580210225619,-0.013082474809834158,0.0130916015656244,-37.66014441265776,-1.5334539413887345,-1.5334539413887345,-87.86043891927599,0.013110615108408136,0.9772657417384101,1.3504017591821156e-09,0.98666830912457,0.013331690875429958,0.026485647769261475,2.1246664617588784e-05
1135382603.0085022,-0.9729252722800381,-0.16820820246906487,0.9873588936243296,-0.11049915147981035,0.0003196522247619963,-0.010961595490544337,0.01096625520599978,-39.198833029222605,-1.541643484611691,-1.541643484611691,-88.32966518209138,0.010957379008654105,0.9818390534396234,1.4348464665267018e-09,0.9878112662485746,0.012188733751425374,0.024228902272387505,9.184108430479267e-06
1137344669.7187705,-0.9646739568744319,-0.22249529441002233,0.9899999995486747,-0.0872961120087612,2.0024447419222345e-05,-0.013411941892064462,0.013411956840618303,-37.45015705582092,-1.569303296725032,-1.569303296725032,-89.91445567831063,0.01340484112057733,0.989999999932609,1.266829695941799e-09,0.9930709175814636,0.006929082418536403,0.013810152653910241,2.207371153555422e-05
1139306736.4290385,-0.9698548517380916,-0.19675040939706892,0.9896106087941002,-0.09071315286486006,0.00039979307656078886,-0.009992005265393733,0.010000000186386101,-39.999999838107094,-1.5308063620957675,-1.5308063620957675,-87.70874379986276,0.010010472923678083,0.9899999996556411,9.574866798814638e-10,0.9914938370991719,0.008506162900828063,0.01693997099436039,1.2897525313953687e-05
1141268803.1393068,-0.9656385231345567,-0.21827103035137874,0.9900000000263334,-0.08729610781796254,-0.00018640844029603002,-0.009998262440330075,0.009999999996616436,-40.00000000293893,-1.5894382505563756,-1.5894382505563756,-91.06810355353738,0.010013072760931463,0.9899999995173272,1.1156779240818065e-09,0.9923890494898155,0.0076109505101844555,0.015163974452700544,1.4602358256007146e-05
1143230869.8495748,-0.9737382969037492,-0.17870010752447094,0.9899999996395311,-0.08729611121162084,-0.00024463468752296876,-0.016350859743814575,0.016352689702071505,-35.72821608124146,-1.5857567900411647,-1.5857567900411647,-90.85717140357175,0.016355275462432435,0.9900000003398511,9.973002492985396e-10,0.9933592470279714,0.006640752972028596,0.01323740634402179,3.937527251790636e-05
1145192936.559843,-0.9704115800109093,-0.19596266194594938,0.9899999997455616,-0.08729611028134875,-0.00013284693395549014,-0.01426382316633383,0.014264441791682668,-36.914904377138214,-1.5801096147861016,-1.5801096147861016,-90.53361209528592,0.01424720898808691,0.9899999996584254,9.032064624634222e-10,0.9930282464854435,0.006971753514556478,0.013894901682044929,1.8831052110084453e-05
