s21_max_db,s21_min_db,s21_pb_rms_db,pb_ripple_db,bw_3db_mhz,f_center_ghz,f_3db_low_ghz,f_3db_high_ghz,gd_mean_ns,gd_std_ps,gd_peak_ns,s11_pb_mean_db,s22_pb_mean_db,reciprocity_max,passivity_margin,sample_id,sample_type,cluster,blend_w1,blend_w2,blend_w3,blend_w4,dominant_unit,gen_gain_db,gen_tau_ps,gen_stretch_ppm,topology_feature_0,topology_feature_1,topology_feature_2,topology_feature_3,topology_feature_4,topology_feature_5,topology_feature_6,topology_feature_7,topology_feature_8,topology_feature_9,topology_feature_10,topology_feature_11,topology_feature_12,topology_feature_13,topology_feature_14,topology_feature_15,topology_feature_16,topology_feature_17,topology_feature_18,topology_feature_19,topology_feature_20,topology_feature_21,topology_feature_22,topology_feature_23,topology_feature_24,topology_feature_25,topology_feature_26,topology_feature_27,topology_feature_28,topology_feature_29,topology_feature_30,topology_feature_31,topology_feature_32,topology_feature_33,topology_feature_34,topology_feature_35,topology_feature_36,topology_feature_37,topology_feature_38,topology_feature_39,topology_feature_40,topology_feature_41,topology_feature_42,topology_feature_43,topology_feature_44,topology_feature_45,topology_feature_46,topology_feature_47,topology_feature_48,topology_feature_49,topology_feature_50,topology_feature_51,topology_feature_52,topology_feature_53,topology_feature_54,topology_feature_55,topology_feature_56,topology_feature_57,topology_feature_58,topology_feature_59,topology_feature_60,topology_feature_61,topology_feature_62,topology_feature_63,topology_feature_64,topology_feature_65,topology_feature_66,topology_feature_67,topology_feature_68,topology_feature_69,topology_feature_70,topology_feature_71,topology_feature_72,topology_feature_73,ae_0,ae_1,ae_2,ae_3,ae_4,ae_5,ae_6,ae_7,ae_8,ae_9,ae_10,ae_11,ae_12,ae_13,ae_14,ae_15,ae_16,ae_17,ae_18,ae_19,ae_20,ae_21,ae_22,ae_23,ae_24,ae_25,ae_26,ae_27,ae_28,ae_29,ae_30,ae_31,ae_32,ae_33,ae_34,ae_35,ae_36,ae_37,ae_38,ae_39,ae_40,ae_41,ae_42,ae_43,ae_44,ae_45,ae_46,ae_47,ae_48,ae_49,ae_50,ae_51,ae_52,ae_53,ae_54,ae_55,ae_56,ae_57,ae_58,ae_59,ae_60,ae_61,ae_62,ae_63
-1.3631384372271955,-39.83256843708301,2.310840128685171,2.9724367609374,288.424,2.437213851351351,2.293002,2.581426,1.218289172428747,1132.64278342738,4.467674551618005,-8.516606311710706,-8.513030949245936,0.00302298282255807,0.0891706404976178,synth_0294,synthetic,1,0.2325,0.0847,0.3891,0.2937,3,0.8584,-40.2339,737.72,512.0,0.70431968,0.29600204,4.68912117,15.00091119,10.30393421,8461.63611082,13800.34084863,12.92512053,5.84389347,473.80440828,447.53013834,420.55406292,4.98406702,0.03840532,0.05003105,172.16447217,21.1179048,26.11819891,32.0,34.48847973,2.17708949,3.48423398,1.0,24.81524254,6.51719604,3.8662268,1.0,0.29371887,0.16593834,0.19674904,0.32258372,0.06717457,2.85789135,3.64558655,0.14697631,0.34864508,512.0,0.89703558,0.10272059,21981.26616614,86284.57023785,16319.37423357,1882.82019186,4653.48789057,13.74559045,6.38972886,317.581426,658.95477701,212337148.35601568,656.48949177,0.0816815,0.12245058,572492653.4619359,251176.38012094,26.0,32.0,44.74921415,2.83410739,5.59046645,1.0,12.55254839,17.10617995,14.96371778,1.0,0.52772289,0.38458766,0.38192543,1.17256294,0.08412103,2.89573319,4.86232919,0.12880105,0.78700195,0.39406078,0.37308338,-0.80209875,-0.6851782,-0.05688769,-0.13546755,-1.49874851,0.31629975,0.2681089,0.14235868,-0.15119038,1.04907907,-0.75195527,0.68651724,-0.3047934,-0.24817233,1.64687065,1.32523222,1.98551816,1.45198575,2.25217235,1.41983583,2.42507972,1.85137267,1.42102921,0.87420271,1.25519861,1.13516896,1.81193233,1.12479326,1.98485544,2.57057681,-2.09805545,-1.925599,-3.23024847,-2.33397153,-2.16083676,-1.51816438,-4.44587762,-2.23869299,-1.70717506,-1.13730012,-1.97106677,-0.01148436,-2.94215508,-0.4942631,-2.67736647,-3.72390421,2.3831126,1.70672249,2.47772079,1.4134999,4.15715696,2.10878703,2.17894558,2.79016525,2.17501545,1.27461599,1.38302104,2.19627517,2.02699493,1.95566908,1.89417652,3.17290188
-3.512727259109525,-42.114190672388645,4.332873330997462,2.9667106067063784,327.666,2.4431000595238093,2.279267,2.606933,1.2151427743682162,1111.524443083977,5.3797974836800515,-7.57043238096458,-7.567297453952571,0.0030419552083022165,-0.05116582762987165,synth_0295,synthetic,0,0.0639,0.6156,0.1257,0.1947,2,-0.7812,-24.3451,-1461.46,512.0,0.70157009,0.29918279,3.67961469,11.37637184,7.1525023,6535.06022884,13280.61382315,12.92688913,5.87059644,599.00554115,449.26421076,170.79300803,5.67264265,0.03732439,0.04994781,102.73148411,15.19577737,26.54983294,32.0,34.51390022,2.15261039,3.85439586,1.0,24.80238534,5.76683976,3.37992292,1.0,0.28992017,0.13714527,0.17546578,0.28709182,0.06021723,2.89865967,3.69901996,0.12621631,0.36536297,512.0,0.89848039,0.10203004,19609.31565287,56248.06193516,11372.97074614,1647.78299168,4003.27302821,13.89307509,6.3841405,357.5753792,768.15685425,38724339.71657828,606.7626247,0.07836768,0.10661594,63716923.81140317,163190.46867084,26.0,32.0,49.14576587,3.09802543,5.95525253,1.0,9.89824361,22.29232505,19.22809168,1.0,0.56496695,0.39436689,0.3709842,1.15480488,0.09102962,2.89390254,4.76106425,0.12551582,0.77822963,0.38049758,0.3985696,-0.80634082,-0.68310209,-0.06153588,-0.13755698,-1.47262326,0.34264871,0.27953788,0.13632056,-0.16019823,1.03565356,-0.76697896,0.67995816,-0.30117732,-0.24011864,1.65663973,1.3283383,1.98991065,1.47289338,2.24815447,1.4128204,2.50678486,1.85801522,1.43421797,0.90313342,1.24240046,1.17215081,1.81087025,1.20229776,1.99859803,2.55676153,-2.06264398,-1.89333141,-3.22310619,-2.37272139,-2.19199577,-1.50486416,-4.57669599,-2.21455113,-1.69394061,-1.16628651,-2.04506812,-0.07721346,-2.93928869,-0.51821192,-2.70110885,-3.66720762,2.47080404,1.7290539,2.23318966,1.40963329,4.11815673,2.04420278,2.34668283,2.91655329,2.21989632,1.31267772,1.33950468,2.193842,1.93971941,2.1185667,1.93019919,3.1865497
-1.4199769776484485,-39.789088013676924,2.439265190342308,2.9931263313569367,290.386,2.444081087248322,2.298888,2.589274,1.265185385947259,889.7028618674088,3.7364005713892734,-8.35932141142159,-8.357728402404934,0.002831406703370276,0.04788414156957066,synth_0296,synthetic,1,0.174,0.2031,0.4433,0.1796,3,0.7509,-82.2121,3042.65,512.0,0.70310783,0.29525346,4.32014646,12.8228285,9.43920838,8046.04722019,14276.22343523,12.89151371,5.83544859,515.49622476,439.49364623,380.05415351,4.82582508,0.03835319,0.04952239,177.2212616,18.43287511,26.30582166,32.0,34.31821917,2.13508417,3.38142278,1.0,26.02103328,5.53598999,3.05361234,1.0,0.28763943,0.16500966,0.18940451,0.31530867,0.06511853,2.84837444,3.656224,0.14914393,0.3466965,512.0,0.89731477,0.10265986,19817.12855722,68684.2045585,10007.57460827,1742.13614227,4788.06842457,13.78249121,6.3553257,309.90800438,686.08114429,162788672.5075155,588.12682629,0.08344387,0.12233022,319927066.0692264,183712.34599445,26.0,32.0,44.82733359,2.77238969,5.58671667,1.0,12.7543592,17.81110835,13.71507633,1.0,0.52254786,0.36876637,0.37953214,1.11420317,0.08205628,2.9325078,4.87854329,0.12648599,0.78946034,0.39423693,0.36879911,-0.80040078,-0.6866221,-0.05589963,-0.13653165,-1.50246447,0.31357277,0.27074223,0.13909892,-0.15211357,1.04770981,-0.74796602,0.68787489,-0.30587578,-0.25051655,1.64851548,1.32499644,1.98112693,1.4531126,2.25281819,1.41972836,2.42322881,1.84667016,1.42186364,0.87392299,1.25826677,1.14884107,1.8114484,1.12461988,1.99034968,2.56844542,-2.09083425,-1.952784,-3.22095605,-2.34079697,-2.15991631,-1.5150265,-4.46816478,-2.23153385,-1.70800394,-1.13568994,-1.97622881,0.00263662,-2.9354422,-0.50203367,-2.68354677,-3.69440851,2.37562044,1.708503,2.52033205,1.36007085,4.16481653,2.15209725,2.19007412,2.78092826,2.17516867,1.24587241,1.37774801,2.2003631,2.00602422,1.94721807,1.88885068,3.16649041
-1.2237147530902057,-39.50227469824453,2.168576778956557,2.948732064265805,319.817,2.4587965914634147,2.298888,2.618705,1.115545774717045,930.4518624535526,5.328627636813207,-8.398213596689146,-8.397601314274278,0.003131166476785226,0.10260941540058466,synth_0297,synthetic,1,0.1305,0.4846,0.2493,0.1356,2,1.3451,75.6408,7089.33,512.0,0.70476597,0.29472339,3.99168439,13.06819838,7.79835716,7127.43098949,13675.60989212,12.94165877,5.87866109,577.43690933,427.41758758,253.60721055,4.87615795,0.03776896,0.04982833,133.02749224,16.42468989,26.53518394,32.0,34.47448346,2.13268154,3.6661376,1.0,25.58297631,5.54855366,3.5179238,1.0,0.2871053,0.1500261,0.18068532,0.28766765,0.06119179,2.89279762,3.73604726,0.13624009,0.36282743,512.0,0.89762936,0.10206328,17195.82557376,56680.05310679,11545.81809282,1686.84804011,4155.3124628,13.85243752,6.34515016,338.60592051,745.01947764,40736293.74966638,595.28378446,0.0796958,0.11346867,292797523.8569311,163275.7909222,26.0,32.0,47.71151125,3.00638517,5.60523882,1.0,11.06806717,20.42015103,17.04169255,1.0,0.53069421,0.38475852,0.37572725,1.13228405,0.08685415,2.89857941,4.7630734,0.12477656,0.78366549,0.38473582,0.38597234,-0.80120211,-0.68477724,-0.04858823,-0.13704835,-1.48266811,0.32500922,0.2720113,0.13764534,-0.15867712,1.04174701,-0.75497715,0.68567529,-0.3046619,-0.24978717,1.658866,1.32607119,1.98547157,1.46084514,2.24714733,1.41492784,2.47691768,1.85175763,1.42852824,0.89568768,1.24842809,1.1610121,1.80958368,1.15721497,1.9951864,2.56052275,-2.06888705,-1.9290199,-3.22598767,-2.36974621,-2.17801194,-1.50683499,-4.53821131,-2.21031144,-1.69795345,-1.15492393,-2.02690199,-0.05021396,-2.9283266,-0.51712746,-2.69716882,-3.66792247,2.4514691,1.72206257,2.33800531,1.37785934,4.1174768,2.09816706,2.26895136,2.85709395,2.20248402,1.31120916,1.35290336,2.19769419,1.95923975,2.0526429,1.90052489,3.17666175
-3.1301303635590583,-41.899025399072116,4.159907061040306,2.995627619965164,280.575,2.429365576388889,2.289078,2.569653,1.2027566170562087,1057.4048594079024,4.070021396993122,-7.903255732164354,-7.899872269140973,0.0026840754602107985,-0.04449213823598397,synth_0298,synthetic,0,0.1399,0.1688,0.0041,0.6872,4,-0.9928,-63.768,-5902.32,512.0,0.69787059,0.30105273,4.91719965,16.40420033,12.14726603,7951.30649517,13162.70276124,12.89230683,5.87799963,527.63674241,504.51965107,320.42812105,6.46276279,0.03718489,0.05074242,176.07883365,24.02404657,26.20095255,32.0,35.96483593,2.24608376,3.96303203,1.0,20.13751223,7.34551048,4.81991753,1.0,0.30827636,0.16656264,0.196653,0.36598912,0.06680319,2.80994891,3.59246932,0.13425343,0.34528196,512.0,0.89904388,0.10074557,35657.68939207,120209.83842108,29981.93634714,1937.7258393,4839.1140828,13.94103062,6.52836218,358.77810942,761.40285336,93251018.68154739,962.49903967,0.07806774,0.1128058,164598896.81381977,403730.933697,26.0,32.0,49.54861128,3.12243983,6.5158556,1.0,9.14903705,18.96734468,17.63321658,1.0,0.6107368,0.46954223,0.3898228,1.29911797,0.09245577,2.80882074,4.63287152,0.13277398,0.7719575,0.37639866,0.40307732,-0.8153079,-0.68175624,-0.08244998,-0.13583964,-1.45061454,0.35383143,0.29187592,0.15005379,-0.15803173,1.03763278,-0.78882571,0.67084471,-0.29944557,-0.23393333,1.64249311,1.32976339,1.99710787,1.47052466,2.25482339,1.40680176,2.5191941,1.87206557,1.4245185,0.89867152,1.2528473,1.14238437,1.81766051,1.19681568,1.97444472,2.5640912,-2.1138629,-1.80981551,-3.2657374,-2.32234388,-2.18131229,-1.51195443,-4.45031111,-2.27197655,-1.70361358,-1.16764076,-1.99839195,-0.08207867,-2.98352242,-0.49724155,-2.62632982,-3.74553591,2.49945485,1.71466074,2.21410845,1.50162359,4.07034726,2.05668569,2.32177838,2.8958512,2.21073904,1.32493517,1.37044421,2.18662052,1.9751632,2.08788748,1.97291017,3.19010463
-3.0686933831620684,-41.39102190368294,3.935430644199334,2.9411498787268724,343.361,2.4293655795454545,2.257685,2.601046,1.085889356920444,1103.8025850786873,4.257299541820269,-7.899204501056013,-7.896863845416887,0.002705914038199012,0.05566432837568236,synth_0299,synthetic,0,0.5306,0.2457,0.0614,0.1624,1,-0.3467,129.6593,94.64,512.0,0.71147912,0.29083184,5.41240005,17.31304317,8.96182374,8052.38282615,12321.20754579,12.9869431,5.94547406,509.96325811,498.42337323,325.16661868,5.16822407,0.03871738,0.0513272,232.72928995,17.02846845,26.23324599,32.0,33.94310918,2.13713096,3.48889691,1.0,25.9249153,5.02674683,3.17096217,1.0,0.28576714,0.15251658,0.18390154,0.30404161,0.06331663,2.90615792,3.74258883,0.13398831,0.37834157,512.0,0.89645781,0.10357989,22750.36035258,84912.08022426,19095.44258169,1999.67262658,5402.24936351,13.78264336,6.34737837,348.46508526,695.97991586,579116487.972631,711.65358403,0.08027365,0.11559201,1593717025.104208,297070.12787457,26.0,32.0,46.12338726,2.9043258,5.48668667,1.0,11.67990245,18.58274621,14.83483279,1.0,0.53728625,0.36958646,0.3720886,1.25893026,0.09437186,2.86290873,4.73196821,0.12256522,0.7852068,0.38755549,0.39458268,-0.79112493,-0.67968498,-0.06135426,-0.12944009,-1.48745735,0.33695481,0.26486495,0.14036865,-0.16368484,1.04498021,-0.76418848,0.68101341,-0.30902018,-0.25508441,1.65237688,1.32458433,1.99044761,1.46666573,2.2386729,1.41181599,2.49975779,1.87212363,1.43498914,0.90209422,1.2392682,1.15609324,1.80668706,1.18429071,1.99220538,2.56386765,-2.07115984,-1.93055183,-3.21804401,-2.36549814,-2.19662881,-1.46503641,-4.52799617,-2.1601036,-1.72815776,-1.15808232,-1.97741235,-0.08706535,-2.93867894,-0.49873211,-2.69361796,-3.64268256,2.48767715,1.72673766,2.41271247,1.48046435,4.06780373,1.9801144,2.31881041,2.86109161,2.17712236,1.3463182,1.38244376,2.20517652,1.94743677,2.08339144,1.89280744,3.18487124
-1.7417241898263434,-40.117663678236894,2.6188149954291635,2.837348989687955,280.575,2.423479388888889,2.283192,2.563767,1.1578046843617071,870.2266988772762,3.2214517888687615,-7.93683411085007,-7.932846072535138,0.002497093909515961,-0.04024171581083791,synth_0300,synthetic,1,0.0825,0.1511,0.4421,0.3244,3,0.472,23.6878,-6149.32,512.0,0.69904176,0.29827166,4.68465729,13.14315026,9.97039105,8058.95831856,14122.19664769,12.88415306,5.8108932,502.83987866,415.46413235,388.52514887,5.44947797,0.03815751,0.04915938,124.5794812,19.83422902,26.12392712,32.0,35.07777645,2.18863965,3.5103165,1.0,24.24235158,6.78798389,3.96467984,1.0,0.29459254,0.17048305,0.19262051,0.33736276,0.06633223,2.83952942,3.63902627,0.15038425,0.34624966,512.0,0.89785413,0.10237592,20285.55223119,81299.67267688,11889.73410434,1747.2800001,4461.7432003,13.82909158,6.39106301,305.14252456,680.37855506,176080966.05552122,668.63657654,0.08359633,0.12365557,285487556.96671516,242882.1374462,26.0,32.0,45.18748592,2.82012287,5.71651016,1.0,11.93768323,16.9235099,14.1718121,1.0,0.5441518,0.3883948,0.38908414,1.14439622,0.08274828,2.90511999,4.86826763,0.12881449,0.78799198,0.39168693,0.36704849,-0.80331039,-0.68732275,-0.05754602,-0.13792441,-1.50353925,0.32227673,0.27608271,0.1430496,-0.14742052,1.04589376,-0.75298359,0.68540774,-0.30100965,-0.24561856,1.64806048,1.32534195,1.98486001,1.45318558,2.25242777,1.41735719,2.43630603,1.83798498,1.41852808,0.87303437,1.26093604,1.13526716,1.81337232,1.10524923,1.98033778,2.5675735,-2.10649304,-1.90550481,-3.23083721,-2.3197093,-2.15780827,-1.54266767,-4.44259837,-2.25335414,-1.69345161,-1.13805607,-1.98093978,0.00959207,-2.93879799,-0.50161832,-2.67069514,-3.73870811,2.37899094,1.70506355,2.45839481,1.37897738,4.16398962,2.16570084,2.14594013,2.78193243,2.19006285,1.25708583,1.37636791,2.1949942,2.03654736,1.9573973,1.91484355,3.17352379
-0.911273341272294,-39.95407142095212,2.076418998116695,2.958821951601783,274.69,2.4362328085106384,2.298888,2.573578,1.043887929745112,731.8314114102413,3.016295951270542,-8.150068905893397,-8.14427480284667,0.0027001290289198933,-0.02188472942826647,synth_0301,synthetic,1,0.1086,0.1395,0.6037,0.1482,3,0.9639,153.2156,338.17,512.0,0.70394209,0.29479712,4.57301709,12.87581172,8.83634919,8166.18624443,14690.01978178,12.88868056,5.80608147,474.2294593,385.1332132,427.82588647,4.6875749,0.0386584,0.04896751,154.75522227,20.47641803,26.13910931,32.0,34.34815663,2.13018807,3.29071226,1.0,25.79817215,6.25622812,3.50186474,1.0,0.28311291,0.16827283,0.18971364,0.31859601,0.06720745,2.84699277,3.63631658,0.1562615,0.34220824,512.0,0.8967698,0.10283293,19841.90090865,67751.78621879,8471.09548741,1684.42167986,4550.73641519,13.70728188,6.34281229,299.88090113,652.30652542,12720768.53335889,495.58838544,0.08518396,0.12528555,326482411.71535486,180900.28152558,26.0,32.0,43.2765667,2.7315149,5.36089218,1.0,13.5355058,17.40774682,12.54035725,1.0,0.50737265,0.36239943,0.38159987,1.07092538,0.08067162,2.94600167,4.95999734,0.12688656,0.79586495,0.39388357,0.36066043,-0.79969059,-0.68868734,-0.04769315,-0.14087777,-1.5202261,0.30296107,0.26920177,0.13862862,-0.14738939,1.05296576,-0.74163904,0.69026807,-0.30322113,-0.24808141,1.64805182,1.32448351,1.97982779,1.44016107,2.25348028,1.42222777,2.39023617,1.83177906,1.41698044,0.86877472,1.25952918,1.13988102,1.8083704,1.07491964,1.98582801,2.57007777,-2.10736752,-1.99933307,-3.21952513,-2.33953333,-2.15126681,-1.54106685,-4.45598427,-2.23415864,-1.698016,-1.1257072,-1.96058589,0.02889895,-2.92028912,-0.50035638,-2.68168803,-3.71325151,2.3432322,1.69950361,2.55438408,1.33743881,4.18630066,2.17421852,2.11568705,2.76692394,2.16163645,1.21516523,1.38603751,2.20052008,2.03123137,1.91531528,1.87186777,3.16164378
-1.940528083875007,-40.52735961092004,2.9503153378063325,2.9739831098196445,290.386,2.436232818791946,2.29104,2.581426,1.1135012887717297,775.3022542288069,3.270094088901992,-8.104247453957111,-8.099066306277122,0.0025334616046901993,-0.006123944932272973,synth_0302,synthetic,1,0.1255,0.2418,0.4507,0.182,3,0.2314,72.3044,-1040.52,512.0,0.70220402,0.29717279,3.94498842,12.66232366,8.68016633,7817.56676439,14035.55461277,12.88114942,5.84626608,515.91109246,402.09322525,378.94148105,5.0492641,0.0381353,0.04969957,151.30550353,17.81667198,26.24483632,32.0,34.4391022,2.14990614,3.43250131,1.0,25.27206171,6.41313442,3.68375442,1.0,0.2871476,0.16179866,0.18638824,0.31222602,0.06450133,2.85017775,3.67286278,0.15378114,0.34199743,512.0,0.89726361,0.10259681,17017.43443315,57801.9377748,13072.14927657,1676.53735119,4357.13707892,13.73822194,6.37865103,320.78232216,688.24855073,151300412.70351204,593.18001889,0.08291756,0.12077699,346384425.483646,185005.7670136,26.0,32.0,44.95831974,2.80522871,5.54970298,1.0,12.21752869,17.20031622,13.84958167,1.0,0.53126417,0.37445211,0.37951717,1.13199248,0.08315146,2.92229931,4.86419716,0.12590113,0.78939482,0.39239706,0.36721623,-0.80045539,-0.68697101,-0.05648688,-0.13845007,-1.50317319,0.31716821,0.27001396,0.1380848,-0.15044599,1.04811811,-0.75136059,0.68768931,-0.30369793,-0.24952253,1.6508654,1.32528918,1.98062028,1.452114,2.24963071,1.41809997,2.43932381,1.84038839,1.42163166,0.87644707,1.25598863,1.14636985,1.81047541,1.10610024,1.99005577,2.56743709,-2.0928628,-1.96267227,-3.22215854,-2.34086684,-2.16259399,-1.52492834,-4.46555459,-2.2477034,-1.70096961,-1.13574215,-1.98040378,-0.0055543,-2.93223452,-0.50567344,-2.6845923,-3.69253813,2.37546092,1.70576716,2.48083416,1.36255816,4.16826696,2.13123591,2.19842581,2.80398749,2.18372549,1.25265606,1.37292945,2.19896028,2.01024094,1.97066483,1.89016013,3.16893021
-2.939576337309312,-41.53210101125623,3.9005971890918416,2.937001743359689,294.31,2.4440810860927153,2.296926,2.591236,1.1927631492084472,955.8054669044712,3.791325538434982,-8.247905213853018,-8.243515804759157,0.0027809987029129677,0.0233355954733796,synth_0303,synthetic,0,0.1075,0.3351,0.412,0.1453,3,-0.6981,-15.0521,1740.09,512.0,0.70434808,0.29524715,4.0250911,12.81128443,8.30754909,7778.56748075,13920.52600743,12.90757651,5.81275452,537.12935846,415.69433843,325.08642546,5.05381956,0.03829267,0.04950668,124.89387403,16.51664103,26.29425968,32.0,34.25112432,2.14904329,3.49852567,1.0,26.4503733,6.11210598,3.52743047,1.0,0.28688137,0.15596854,0.18565607,0.29863585,0.06311995,2.88222975,3.68309609,0.15066304,0.35000994,512.0,0.89735422,0.1020944,16600.04105122,52303.16111319,9881.23188106,1685.08033204,4504.62417409,13.82862134,6.32717513,319.01506582,702.11825493,112252308.23129663,553.63136461,0.08275194,0.11881718,265484518.73165864,152432.96749218,26.0,32.0,46.69086469,2.82473568,5.52326988,1.0,12.29258135,18.95106561,14.93901338,1.0,0.53056491,0.36897294,0.3788685,1.11139412,0.08411837,2.92673125,4.84265092,0.1258822,0.79005385,0.39498923,0.36792415,-0.7970308,-0.68540186,-0.05085918,-0.13995216,-1.49782044,0.31435686,0.27219982,0.13748557,-0.15340411,1.04618312,-0.7528555,0.68657918,-0.30458138,-0.2455511,1.65434808,1.32524263,1.98335192,1.45401274,2.2487967,1.41940267,2.45528589,1.84126173,1.42236889,0.88633774,1.25673717,1.15798203,1.80864898,1.13469862,1.99121468,2.56266791,-2.0787711,-1.94546525,-3.2225603,-2.34738195,-2.16537537,-1.51714432,-4.49496306,-2.21939706,-1.69469755,-1.1389794,-2.00284404,0.00129049,-2.93051609,-0.50839532,-2.69655929,-3.69721978,2.4107829,1.71580189,2.38926384,1.39086312,4.17164785,2.11744136,2.17624435,2.81307699,2.19079787,1.26732647,1.35893574,2.19909884,1.99351181,1.95942384,1.88477681,3.17213438
-2.1305709943533238,-40.59283332987629,3.1022850965190663,2.934796654880426,308.045,2.4254414493670886,2.271419,2.579464,1.1065074831469288,876.573583083681,3.736755979809623,-8.171154042499044,-8.167400910711335,0.002739939410730073,0.038586516855509845,synth_0304,synthetic,0,0.2775,0.2775,0.2858,0.1592,3,0.261,90.8501,-4130.57,512.0,0.70438073,0.29484236,4.70760383,14.2621938,8.68832934,7826.42972508,13161.11184787,12.96771484,5.87474301,517.80649028,442.49047116,356.38519193,4.89143687,0.03862296,0.05022292,161.76504826,17.61702943,26.27058384,32.0,34.32294654,2.16351498,3.40282098,1.0,25.36051312,5.60103825,3.13577456,1.0,0.2886352,0.16147756,0.18542745,0.31027321,0.06383621,2.88122461,3.69314558,0.14349393,0.3568369,512.0,0.89714112,0.10313105,22083.65705039,72232.05250881,14403.63566299,1801.12309686,4928.22755348,13.8018605,6.37538846,337.15492898,683.61307119,359974319.16647196,570.31417302,0.08126696,0.12138138,779051021.2081633,229063.95534159,26.0,32.0,45.49881354,2.88879268,5.71523758,1.0,12.19604953,18.57037793,14.92121575,1.0,0.52435281,0.3714263,0.37858319,1.16220822,0.08695699,2.90565408,4.82700405,0.12478039,0.7840389,0.3897017,0.38199157,-0.79749066,-0.68473978,-0.05732556,-0.13530007,-1.49746568,0.3229795,0.26366033,0.13873038,-0.15774712,1.04658342,-0.75347967,0.68570543,-0.30546288,-0.24998811,1.65364518,1.32483156,1.98458799,1.45637018,2.24169616,1.41747971,2.45369318,1.85382832,1.42951125,0.88393965,1.24995493,1.15355368,1.80748989,1.14808519,1.98887793,2.56571746,-2.08455321,-1.93562374,-3.22014196,-2.35423519,-2.17909346,-1.5033036,-4.50022757,-2.21651374,-1.7092338,-1.15038207,-1.99627406,-0.05749416,-2.92963134,-0.50479644,-2.69486925,-3.67874617,2.42390872,1.71824343,2.42900099,1.42370789,4.1320702,2.08529973,2.23163781,2.81638095,2.18760714,1.2814303,1.37479588,2.19926862,1.98015705,2.01755555,1.9000103,3.17698437
-3.260973961740397,-41.61324181484844,4.067564235805915,2.9213730900211394,310.007,2.4342707610062897,2.279267,2.589274,1.1452572461828197,846.4325862844763,4.00025419513984,-8.12973932616197,-8.128290595767593,0.0030091015534334537,0.04093353208715733,synth_0305,synthetic,0,0.2826,0.237,0.2152,0.2651,1,-0.7127,39.7658,-932.66,512.0,0.70500111,0.29376752,4.75582617,15.33925654,9.36767316,7818.84258425,13356.41062053,12.93587191,5.88643547,514.18990584,456.96449917,369.69361889,5.32873973,0.03828619,0.05041027,188.81255524,18.47148545,26.19180288,32.0,34.51749507,2.15973336,3.46425141,1.0,24.68148737,6.07627174,3.50747797,1.0,0.28784406,0.15551581,0.18663792,0.30634087,0.06429769,2.85217049,3.67371192,0.13961714,0.35616144,512.0,0.89686893,0.1026243,24768.13060639,80513.09541694,16196.04071508,1859.24991053,4799.84463505,13.8069626,6.38477897,346.3488606,704.1652731,384849964.1701259,717.22697787,0.08153636,0.11685132,982751664.1364019,246048.66477163,26.0,32.0,45.63813656,2.91999392,5.75515567,1.0,11.35360674,18.77607508,15.67564183,1.0,0.54800146,0.39475624,0.38231617,1.19588083,0.08777108,2.88600242,4.80235056,0.12600426,0.78018167,0.38963549,0.38634507,-0.79733705,-0.68258763,-0.06124325,-0.13491849,-1.4844016,0.33031004,0.27246383,0.14119341,-0.15829106,1.04567021,-0.76042192,0.6817274,-0.30508074,-0.24831668,1.65109297,1.32591373,1.98684811,1.46060247,2.24563169,1.41478383,2.46548801,1.8624104,1.42782118,0.88819056,1.24764423,1.1497968,1.80972701,1.14942471,1.99010367,2.56514065,-2.0905364,-1.91941574,-3.22800041,-2.34335719,-2.18558129,-1.49641654,-4.52531574,-2.20529606,-1.71454155,-1.14929955,-1.99212998,-0.06064353,-2.9390193,-0.50265944,-2.67689954,-3.67384147,2.43305421,1.7185465,2.42511514,1.45484785,4.11177844,2.05303871,2.24737158,2.825353,2.17702943,1.30223125,1.37828616,2.19664599,1.97204037,2.02060935,1.92688803,3.17569394
